state,date,rain_in_mm
KARNATAKA,01-09-1997,24.4
KARNATAKA,01-10-1997,16.2
KARNATAKA,01-11-1997,6.1
KARNATAKA,01-12-1997,6.6
KARNATAKA,01-01-1998,79.9
KARNATAKA,01-02-1998,182.6
KARNATAKA,01-03-1998,76.6
KARNATAKA,01-04-1998,28.9
KARNATAKA,01-05-1998,32.6
KARNATAKA,01-06-1998,233.6
KARNATAKA,01-07-1998,208.8
KARNATAKA,01-08-1998,240
KARNATAKA,01-09-1998,65.8
KARNATAKA,01-10-1998,21.8
KARNATAKA,01-11-1998,16.6
KARNATAKA,01-12-1998,24.8
KARNATAKA,01-01-1999,52.2
KARNATAKA,01-02-1999,136.4
KARNATAKA,01-03-1999,41.9
KARNATAKA,01-04-1999,47.4
KARNATAKA,01-05-1999,47.4
KARNATAKA,01-06-1999,80.5
KARNATAKA,01-07-1999,125.1
KARNATAKA,01-08-1999,219.1
KARNATAKA,01-09-1999,41.2
KARNATAKA,01-10-1999,34.4
KARNATAKA,01-11-1999,13.4
KARNATAKA,01-12-1999,20.3
KARNATAKA,01-01-2000,8.6
KARNATAKA,01-02-2000,21.8
KARNATAKA,01-03-2000,4.2
KARNATAKA,01-04-2000,3.1
KARNATAKA,01-05-2000,1.7
KARNATAKA,01-06-2000,37.6
KARNATAKA,01-07-2000,104.5
KARNATAKA,01-08-2000,138.2
KARNATAKA,01-09-2000,58.7
KARNATAKA,01-10-2000,10.1
KARNATAKA,01-11-2000,1
KARNATAKA,01-12-2000,0
KARNATAKA,01-01-2001,1.4
KARNATAKA,01-02-2001,21.7
KARNATAKA,01-03-2001,0.4
KARNATAKA,01-04-2001,3.2
KARNATAKA,01-05-2001,1
KARNATAKA,01-06-2001,90.6
KARNATAKA,01-07-2001,319
KARNATAKA,01-08-2001,278.5
KARNATAKA,01-09-2001,88
KARNATAKA,01-10-2001,30.6
KARNATAKA,01-11-2001,1.3
KARNATAKA,01-12-2001,0.3
KARNATAKA,01-01-2002,1.7
KARNATAKA,01-02-2002,31.1
KARNATAKA,01-03-2002,8.5
KARNATAKA,01-04-2002,2.8
KARNATAKA,01-05-2002,0.4
KARNATAKA,01-06-2002,263.7
KARNATAKA,01-07-2002,485.1
KARNATAKA,01-08-2002,432.6
KARNATAKA,01-09-2002,98.9
KARNATAKA,01-10-2002,68.7
KARNATAKA,01-11-2002,0.3
KARNATAKA,01-12-2002,2.4
KARNATAKA,01-01-2003,2
KARNATAKA,01-02-2003,43.4
KARNATAKA,01-03-2003,14.1
KARNATAKA,01-04-2003,9.5
KARNATAKA,01-05-2003,0.3
KARNATAKA,01-06-2003,311.9
KARNATAKA,01-07-2003,456.2
KARNATAKA,01-08-2003,480.8
KARNATAKA,01-09-2003,78
KARNATAKA,01-10-2003,124.2
KARNATAKA,01-11-2003,0.5
KARNATAKA,01-12-2003,1
KARNATAKA,01-01-2004,0
KARNATAKA,01-02-2004,0.9
KARNATAKA,01-03-2004,0.1
KARNATAKA,01-04-2004,4.6
KARNATAKA,01-05-2004,0
KARNATAKA,01-06-2004,155.7
KARNATAKA,01-07-2004,405.4
KARNATAKA,01-08-2004,211.1
KARNATAKA,01-09-2004,287.3
KARNATAKA,01-10-2004,53.2
KARNATAKA,01-11-2004,0.1
KARNATAKA,01-12-2004,0
KARNATAKA,01-01-2005,1.7
KARNATAKA,01-02-2005,0.2
KARNATAKA,01-03-2005,0.1
KARNATAKA,01-04-2005,8.5
KARNATAKA,01-05-2005,0.1
KARNATAKA,01-06-2005,127.7
KARNATAKA,01-07-2005,171.2
KARNATAKA,01-08-2005,83.3
KARNATAKA,01-09-2005,260.2
KARNATAKA,01-10-2005,28.6
KARNATAKA,01-11-2005,0
KARNATAKA,01-12-2005,0
KARNATAKA,01-01-2006,1.8
KARNATAKA,01-02-2006,5.4
KARNATAKA,01-03-2006,0.1
KARNATAKA,01-04-2006,0.1
KARNATAKA,01-05-2006,18.5
KARNATAKA,01-06-2006,1028.3
KARNATAKA,01-07-2006,1478.5
KARNATAKA,01-08-2006,497.6
KARNATAKA,01-09-2006,340.7
KARNATAKA,01-10-2006,149.3
KARNATAKA,01-11-2006,2.1
KARNATAKA,01-12-2006,1.5
KARNATAKA,01-01-2007,0.1
KARNATAKA,01-02-2007,5.3
KARNATAKA,01-03-2007,0.8
KARNATAKA,01-04-2007,5.7
KARNATAKA,01-05-2007,6
KARNATAKA,01-06-2007,212.4
KARNATAKA,01-07-2007,311.8
KARNATAKA,01-08-2007,147
KARNATAKA,01-09-2007,210.3
KARNATAKA,01-10-2007,57.8
KARNATAKA,01-11-2007,4
KARNATAKA,01-12-2007,1.3
KARNATAKA,01-01-2008,1.5
KARNATAKA,01-02-2008,9.4
KARNATAKA,01-03-2008,2.6
KARNATAKA,01-04-2008,7.9
KARNATAKA,01-05-2008,6.4
KARNATAKA,01-06-2008,160.9
KARNATAKA,01-07-2008,293.4
KARNATAKA,01-08-2008,136.9
KARNATAKA,01-09-2008,154.1
KARNATAKA,01-10-2008,94.3
KARNATAKA,01-11-2008,7.4
KARNATAKA,01-12-2008,13.1
KARNATAKA,01-01-2009,6.6
KARNATAKA,01-02-2009,13
KARNATAKA,01-03-2009,3.8
KARNATAKA,01-04-2009,2.8
KARNATAKA,01-05-2009,0.5
KARNATAKA,01-06-2009,366.7
KARNATAKA,01-07-2009,535.5
KARNATAKA,01-08-2009,326.1
KARNATAKA,01-09-2009,131.7
KARNATAKA,01-10-2009,133.5
KARNATAKA,01-11-2009,0
KARNATAKA,01-12-2009,0
KARNATAKA,01-01-2010,2.8
KARNATAKA,01-02-2010,19.7
KARNATAKA,01-03-2010,4.9
KARNATAKA,01-04-2010,45.8
KARNATAKA,01-05-2010,5.7
KARNATAKA,01-06-2010,263.6
KARNATAKA,01-07-2010,418.8
KARNATAKA,01-08-2010,336.6
KARNATAKA,01-09-2010,140.9
KARNATAKA,01-10-2010,180.9
KARNATAKA,01-11-2010,0.3
KARNATAKA,01-12-2010,0
KARNATAKA,01-01-2011,2
KARNATAKA,01-02-2011,29.6
KARNATAKA,01-03-2011,0.2
KARNATAKA,01-04-2011,48
KARNATAKA,01-05-2011,28.2
KARNATAKA,01-06-2011,127.5
KARNATAKA,01-07-2011,162.4
KARNATAKA,01-08-2011,123.1
KARNATAKA,01-09-2011,132
KARNATAKA,01-10-2011,411.5
KARNATAKA,01-11-2011,53.1
KARNATAKA,01-12-2011,2.8
KARNATAKA,01-01-2012,2.4
KARNATAKA,01-02-2012,29
KARNATAKA,01-03-2012,0.2
KARNATAKA,01-04-2012,24.4
KARNATAKA,01-05-2012,8.5
KARNATAKA,01-06-2012,213.4
KARNATAKA,01-07-2012,453.8
KARNATAKA,01-08-2012,230.6
KARNATAKA,01-09-2012,161.4
KARNATAKA,01-10-2012,205.9
KARNATAKA,01-11-2012,16.4
KARNATAKA,01-12-2012,2.7
KARNATAKA,01-01-2013,1.3
KARNATAKA,01-02-2013,30.6
KARNATAKA,01-03-2013,11.5
KARNATAKA,01-04-2013,26.8
KARNATAKA,01-05-2013,38.9
KARNATAKA,01-06-2013,73.8
KARNATAKA,01-07-2013,95.7
KARNATAKA,01-08-2013,110.3
KARNATAKA,01-09-2013,163.2
KARNATAKA,01-10-2013,169.3
KARNATAKA,01-11-2013,38.6
KARNATAKA,01-12-2013,2.6
KARNATAKA,01-01-2014,3.9
KARNATAKA,01-02-2014,30.9
KARNATAKA,01-03-2014,30
KARNATAKA,01-04-2014,20.3
KARNATAKA,01-05-2014,42
KARNATAKA,01-06-2014,54.6
KARNATAKA,01-07-2014,42.7
KARNATAKA,01-08-2014,110.7
KARNATAKA,01-09-2014,113.5
KARNATAKA,01-10-2014,127.9
KARNATAKA,01-11-2014,112.3
KARNATAKA,01-12-2014,53.2
KARNATAKA,01-01-2015,2.4
KARNATAKA,01-02-2015,19.6
KARNATAKA,01-03-2015,19
KARNATAKA,01-04-2015,28.5
KARNATAKA,01-05-2015,100.4
KARNATAKA,01-06-2015,1153
KARNATAKA,01-07-2015,1515.3
KARNATAKA,01-08-2015,680.2
KARNATAKA,01-09-2015,379.1
KARNATAKA,01-10-2015,265.1
KARNATAKA,01-11-2015,56.9
KARNATAKA,01-12-2015,10
KARNATAKA,01-01-1997,1.2
KARNATAKA,01-02-1997,6.1
KARNATAKA,01-03-1997,3
KARNATAKA,01-04-1997,25.4
KARNATAKA,01-05-1997,47.4
KARNATAKA,01-06-1997,99.4
KARNATAKA,01-07-1997,160.7
KARNATAKA,01-08-1997,73.9
KARNATAKA,01-09-1997,201
KARNATAKA,01-10-1997,101
KARNATAKA,01-11-1997,4.2
KARNATAKA,01-12-1997,0.1
KARNATAKA,01-01-1998,0.5
KARNATAKA,01-02-1998,10.1
KARNATAKA,01-03-1998,11.7
KARNATAKA,01-04-1998,34.6
KARNATAKA,01-05-1998,95.6
KARNATAKA,01-06-1998,176.2
KARNATAKA,01-07-1998,307.4
KARNATAKA,01-08-1998,151.7
KARNATAKA,01-09-1998,191.8
KARNATAKA,01-10-1998,103.7
KARNATAKA,01-11-1998,24.9
KARNATAKA,01-12-1998,2.4
KARNATAKA,01-01-1999,3.9
KARNATAKA,01-02-1999,40.1
KARNATAKA,01-03-1999,49.9
KARNATAKA,01-04-1999,49.3
KARNATAKA,01-05-1999,119.3
KARNATAKA,01-06-1999,1042.7
KARNATAKA,01-07-1999,830.2
KARNATAKA,01-08-1999,369.7
KARNATAKA,01-09-1999,318.6
KARNATAKA,01-10-1999,259.9
KARNATAKA,01-11-1999,154.9
KARNATAKA,01-12-1999,17
KARNATAKA,01-01-2000,26.2
KARNATAKA,01-02-2000,34.4
KARNATAKA,01-03-2000,37.5
KARNATAKA,01-04-2000,5.3
KARNATAKA,01-05-2000,88.3
KARNATAKA,01-06-2000,426.2
KARNATAKA,01-07-2000,296.4
KARNATAKA,01-08-2000,154.4
KARNATAKA,01-09-2000,180
KARNATAKA,01-10-2000,72.8
KARNATAKA,01-11-2000,78.1
KARNATAKA,01-12-2000,26.7
KARNATAKA,01-01-2001,41.9
KARNATAKA,01-02-2001,8.6
KARNATAKA,01-03-2001,0
KARNATAKA,01-04-2001,11.1
KARNATAKA,01-05-2001,238
KARNATAKA,01-06-2001,416.6
KARNATAKA,01-07-2001,467.6
KARNATAKA,01-08-2001,321.6
KARNATAKA,01-09-2001,412.9
KARNATAKA,01-10-2001,402.6
KARNATAKA,01-11-2001,201.2
KARNATAKA,01-12-2001,100.4
KARNATAKA,01-01-2002,19
KARNATAKA,01-02-2002,101.9
KARNATAKA,01-03-2002,80.3
KARNATAKA,01-04-2002,86.7
KARNATAKA,01-05-2002,299
KARNATAKA,01-06-2002,415.8
KARNATAKA,01-07-2002,392.4
KARNATAKA,01-08-2002,599.6
KARNATAKA,01-09-2002,343
KARNATAKA,01-10-2002,35.1
KARNATAKA,01-11-2002,20.1
KARNATAKA,01-12-2002,10.2
KARNATAKA,01-01-2003,2
KARNATAKA,01-02-2003,28.3
KARNATAKA,01-03-2003,29.3
KARNATAKA,01-04-2003,51.5
KARNATAKA,01-05-2003,351.1
KARNATAKA,01-06-2003,426.4
KARNATAKA,01-07-2003,374.4
KARNATAKA,01-08-2003,484.6
KARNATAKA,01-09-2003,420.2
KARNATAKA,01-10-2003,35
KARNATAKA,01-11-2003,3
KARNATAKA,01-12-2003,0.4
KARNATAKA,01-01-2004,1.2
KARNATAKA,01-02-2004,21
KARNATAKA,01-03-2004,25.4
KARNATAKA,01-04-2004,49.6
KARNATAKA,01-05-2004,192.5
KARNATAKA,01-06-2004,268.3
KARNATAKA,01-07-2004,295.7
KARNATAKA,01-08-2004,372.3
KARNATAKA,01-09-2004,300.9
KARNATAKA,01-10-2004,69.6
KARNATAKA,01-11-2004,3.3
KARNATAKA,01-12-2004,0.1
KARNATAKA,01-01-2005,0.2
KARNATAKA,01-02-2005,26.6
KARNATAKA,01-03-2005,37.7
KARNATAKA,01-04-2005,47.9
KARNATAKA,01-05-2005,308.6
KARNATAKA,01-06-2005,543.2
KARNATAKA,01-07-2005,384.6
KARNATAKA,01-08-2005,563.3
KARNATAKA,01-09-2005,371.5
KARNATAKA,01-10-2005,31.2
KARNATAKA,01-11-2005,5.3
KARNATAKA,01-12-2005,2.4
KARNATAKA,01-01-2006,0.9
KARNATAKA,01-02-2006,42.2
KARNATAKA,01-03-2006,19.9
KARNATAKA,01-04-2006,1.9
KARNATAKA,01-05-2006,124.4
KARNATAKA,01-06-2006,193.6
KARNATAKA,01-07-2006,298.7
KARNATAKA,01-08-2006,292.6
KARNATAKA,01-09-2006,229.5
KARNATAKA,01-10-2006,56.9
KARNATAKA,01-11-2006,0.1
KARNATAKA,01-12-2006,0.6
KARNATAKA,01-01-2007,0
KARNATAKA,01-02-2007,17.6
KARNATAKA,01-03-2007,25.1
KARNATAKA,01-04-2007,11.7
KARNATAKA,01-05-2007,111.9
KARNATAKA,01-06-2007,92.2
KARNATAKA,01-07-2007,496.2
KARNATAKA,01-08-2007,386.3
KARNATAKA,01-09-2007,281.1
KARNATAKA,01-10-2007,111.8
KARNATAKA,01-11-2007,2.2
KARNATAKA,01-12-2007,0.9
KARNATAKA,01-01-2008,9.9
KARNATAKA,01-02-2008,47.5
KARNATAKA,01-03-2008,22.9
KARNATAKA,01-04-2008,1.9
KARNATAKA,01-05-2008,98.2
KARNATAKA,01-06-2008,139.7
KARNATAKA,01-07-2008,321.3
KARNATAKA,01-08-2008,290.9
KARNATAKA,01-09-2008,178.2
KARNATAKA,01-10-2008,44.9
KARNATAKA,01-11-2008,0
KARNATAKA,01-12-2008,1.2
KARNATAKA,01-01-2009,17
KARNATAKA,01-02-2009,33.5
KARNATAKA,01-03-2009,8.4
KARNATAKA,01-04-2009,0.7
KARNATAKA,01-05-2009,103.9
KARNATAKA,01-06-2009,115.2
KARNATAKA,01-07-2009,265.4
KARNATAKA,01-08-2009,307.6
KARNATAKA,01-09-2009,160.3
KARNATAKA,01-10-2009,47.8
KARNATAKA,01-11-2009,0
KARNATAKA,01-12-2009,1.2
KARNATAKA,01-01-2010,47.4
KARNATAKA,01-02-2010,25.8
KARNATAKA,01-03-2010,15.4
KARNATAKA,01-04-2010,1.7
KARNATAKA,01-05-2010,10.7
KARNATAKA,01-06-2010,47.8
KARNATAKA,01-07-2010,224.5
KARNATAKA,01-08-2010,138.1
KARNATAKA,01-09-2010,106.7
KARNATAKA,01-10-2010,74.7
KARNATAKA,01-11-2010,0
KARNATAKA,01-12-2010,8.4
KARNATAKA,01-01-2011,48.3
KARNATAKA,01-02-2011,29.4
KARNATAKA,01-03-2011,22.6
KARNATAKA,01-04-2011,5.3
KARNATAKA,01-05-2011,11
KARNATAKA,01-06-2011,22
KARNATAKA,01-07-2011,151.6
KARNATAKA,01-08-2011,81
KARNATAKA,01-09-2011,84.7
KARNATAKA,01-10-2011,14.6
KARNATAKA,01-11-2011,0
KARNATAKA,01-12-2011,16.3
KARNATAKA,01-01-2012,45.9
KARNATAKA,01-02-2012,99.9
KARNATAKA,01-03-2012,68.4
KARNATAKA,01-04-2012,37.6
KARNATAKA,01-05-2012,52.9
KARNATAKA,01-06-2012,62.9
KARNATAKA,01-07-2012,462.7
KARNATAKA,01-08-2012,264.2
KARNATAKA,01-09-2012,107.9
KARNATAKA,01-10-2012,40.8
KARNATAKA,01-11-2012,0
KARNATAKA,01-12-2012,44.3
KARNATAKA,01-01-2013,13
KARNATAKA,01-02-2013,17.3
KARNATAKA,01-03-2013,26.8
KARNATAKA,01-04-2013,7.5
KARNATAKA,01-05-2013,20.3
KARNATAKA,01-06-2013,25.9
KARNATAKA,01-07-2013,72.3
KARNATAKA,01-08-2013,34.8
KARNATAKA,01-09-2013,67.3
KARNATAKA,01-10-2013,10.5
KARNATAKA,01-11-2013,0.2
KARNATAKA,01-12-2013,9.6
KARNATAKA,01-01-2014,21.8
KARNATAKA,01-02-2014,20.1
KARNATAKA,01-03-2014,30.3
KARNATAKA,01-04-2014,24.5
KARNATAKA,01-05-2014,20.8
KARNATAKA,01-06-2014,20.6
KARNATAKA,01-07-2014,76.3
KARNATAKA,01-08-2014,41.9
KARNATAKA,01-09-2014,105.8
KARNATAKA,01-10-2014,6
KARNATAKA,01-11-2014,0.7
KARNATAKA,01-12-2014,14.1
KARNATAKA,01-01-2015,69.6
KARNATAKA,01-02-2015,124.9
KARNATAKA,01-03-2015,125.2
KARNATAKA,01-04-2015,60.6
KARNATAKA,01-05-2015,68.9
KARNATAKA,01-06-2015,51.7
KARNATAKA,01-07-2015,203.6
KARNATAKA,01-08-2015,146.7
KARNATAKA,01-09-2015,84.6
KARNATAKA,01-10-2015,19.3
KARNATAKA,01-11-2015,4.5
KARNATAKA,01-12-2015,49.3
KARNATAKA,01-01-1997,75.8
KARNATAKA,01-02-1997,64
KARNATAKA,01-03-1997,153.1
KARNATAKA,01-04-1997,76.1
KARNATAKA,01-05-1997,52.7
KARNATAKA,01-06-1997,25.3
KARNATAKA,01-07-1997,100.5
KARNATAKA,01-08-1997,134.6
KARNATAKA,01-09-1997,362.8
KARNATAKA,01-10-1997,32.2
KARNATAKA,01-11-1997,14.1
KARNATAKA,01-12-1997,2.3
KARNATAKA,01-01-1998,0.8
KARNATAKA,01-02-1998,2.2
KARNATAKA,01-03-1998,4.7
KARNATAKA,01-04-1998,8.4
KARNATAKA,01-05-1998,23
KARNATAKA,01-06-1998,13.8
KARNATAKA,01-07-1998,94.3
KARNATAKA,01-08-1998,69.6
KARNATAKA,01-09-1998,84.9
KARNATAKA,01-10-1998,0.5
KARNATAKA,01-11-1998,0.2
KARNATAKA,01-12-1998,0
KARNATAKA,01-01-1999,28.4
KARNATAKA,01-02-1999,10
KARNATAKA,01-03-1999,6.4
KARNATAKA,01-04-1999,7.3
KARNATAKA,01-05-1999,8.4
KARNATAKA,01-06-1999,23.5
KARNATAKA,01-07-1999,197.1
KARNATAKA,01-08-1999,261
KARNATAKA,01-09-1999,136.9
KARNATAKA,01-10-1999,3.2
KARNATAKA,01-11-1999,0
KARNATAKA,01-12-1999,1.1
KARNATAKA,01-01-2000,25.6
KARNATAKA,01-02-2000,34.4
KARNATAKA,01-03-2000,4.6
KARNATAKA,01-04-2000,1.4
KARNATAKA,01-05-2000,1.4
KARNATAKA,01-06-2000,30.6
KARNATAKA,01-07-2000,337.4
KARNATAKA,01-08-2000,211
KARNATAKA,01-09-2000,192.6
KARNATAKA,01-10-2000,7
KARNATAKA,01-11-2000,3
KARNATAKA,01-12-2000,15.8
KARNATAKA,01-01-2001,32.1
KARNATAKA,01-02-2001,49.7
KARNATAKA,01-03-2001,17.8
KARNATAKA,01-04-2001,5.1
KARNATAKA,01-05-2001,2.5
KARNATAKA,01-06-2001,91.8
KARNATAKA,01-07-2001,283.4
KARNATAKA,01-08-2001,231.8
KARNATAKA,01-09-2001,139.6
KARNATAKA,01-10-2001,56.4
KARNATAKA,01-11-2001,1.9
KARNATAKA,01-12-2001,12.9
KARNATAKA,01-01-2002,5.7
KARNATAKA,01-02-2002,0.1
KARNATAKA,01-03-2002,0.2
KARNATAKA,01-04-2002,1
KARNATAKA,01-05-2002,1.3
KARNATAKA,01-06-2002,11.6
KARNATAKA,01-07-2002,307.5
KARNATAKA,01-08-2002,138.6
KARNATAKA,01-09-2002,235.1
KARNATAKA,01-10-2002,3.3
KARNATAKA,01-11-2002,1.3
KARNATAKA,01-12-2002,0
KARNATAKA,01-01-2003,0.3
KARNATAKA,01-02-2003,0
KARNATAKA,01-03-2003,0.1
KARNATAKA,01-04-2003,0.5
KARNATAKA,01-05-2003,2.1
KARNATAKA,01-06-2003,17.3
KARNATAKA,01-07-2003,137.7
KARNATAKA,01-08-2003,118.8
KARNATAKA,01-09-2003,99.2
KARNATAKA,01-10-2003,5.2
KARNATAKA,01-11-2003,2.7
KARNATAKA,01-12-2003,0
KARNATAKA,01-01-2004,1.3
KARNATAKA,01-02-2004,5.3
KARNATAKA,01-03-2004,1.8
KARNATAKA,01-04-2004,0.7
KARNATAKA,01-05-2004,21.3
KARNATAKA,01-06-2004,238.2
KARNATAKA,01-07-2004,1293.2
KARNATAKA,01-08-2004,658
KARNATAKA,01-09-2004,419.5
KARNATAKA,01-10-2004,98.7
KARNATAKA,01-11-2004,8
KARNATAKA,01-12-2004,11.7
KARNATAKA,01-01-2005,3.1
KARNATAKA,01-02-2005,6.2
KARNATAKA,01-03-2005,24.4
KARNATAKA,01-04-2005,7.5
KARNATAKA,01-05-2005,29.8
KARNATAKA,01-06-2005,44
KARNATAKA,01-07-2005,277.9
KARNATAKA,01-08-2005,240.3
KARNATAKA,01-09-2005,120.4
KARNATAKA,01-10-2005,38.5
KARNATAKA,01-11-2005,32.8
KARNATAKA,01-12-2005,13.1
KARNATAKA,01-01-2006,1.4
KARNATAKA,01-02-2006,13.4
KARNATAKA,01-03-2006,79
KARNATAKA,01-04-2006,11.9
KARNATAKA,01-05-2006,7
KARNATAKA,01-06-2006,30.4
KARNATAKA,01-07-2006,105
KARNATAKA,01-08-2006,178.9
KARNATAKA,01-09-2006,84.5
KARNATAKA,01-10-2006,14.2
KARNATAKA,01-11-2006,19.9
KARNATAKA,01-12-2006,3.3
KARNATAKA,01-01-2007,1.2
KARNATAKA,01-02-2007,18.3
KARNATAKA,01-03-2007,49.6
KARNATAKA,01-04-2007,2.6
KARNATAKA,01-05-2007,4
KARNATAKA,01-06-2007,63.3
KARNATAKA,01-07-2007,337.6
KARNATAKA,01-08-2007,191.7
KARNATAKA,01-09-2007,224.9
KARNATAKA,01-10-2007,17.3
KARNATAKA,01-11-2007,6.2
KARNATAKA,01-12-2007,2.3
KARNATAKA,01-01-2008,2.3
KARNATAKA,01-02-2008,29
KARNATAKA,01-03-2008,21.4
KARNATAKA,01-04-2008,17.3
KARNATAKA,01-05-2008,25
KARNATAKA,01-06-2008,104.9
KARNATAKA,01-07-2008,416.7
KARNATAKA,01-08-2008,327.7
KARNATAKA,01-09-2008,252.7
KARNATAKA,01-10-2008,77.9
KARNATAKA,01-11-2008,2.6
KARNATAKA,01-12-2008,1.1
KARNATAKA,01-01-2009,0.4
KARNATAKA,01-02-2009,1.2
KARNATAKA,01-03-2009,9.1
KARNATAKA,01-04-2009,6
KARNATAKA,01-05-2009,112.9
KARNATAKA,01-06-2009,45.7
KARNATAKA,01-07-2009,151.8
KARNATAKA,01-08-2009,177.8
KARNATAKA,01-09-2009,144.5
KARNATAKA,01-10-2009,195.6
KARNATAKA,01-11-2009,23.7
KARNATAKA,01-12-2009,6.4
KARNATAKA,01-01-2010,0.2
KARNATAKA,01-02-2010,2.9
KARNATAKA,01-03-2010,58.3
KARNATAKA,01-04-2010,10.3
KARNATAKA,01-05-2010,73.3
KARNATAKA,01-06-2010,62.3
KARNATAKA,01-07-2010,146
KARNATAKA,01-08-2010,205.2
KARNATAKA,01-09-2010,146.8
KARNATAKA,01-10-2010,29.6
KARNATAKA,01-11-2010,10.8
KARNATAKA,01-12-2010,0.7
KARNATAKA,01-01-2011,0.2
KARNATAKA,01-02-2011,0.7
KARNATAKA,01-03-2011,12.5
KARNATAKA,01-04-2011,5.1
KARNATAKA,01-05-2011,46.7
KARNATAKA,01-06-2011,66.3
KARNATAKA,01-07-2011,68.7
KARNATAKA,01-08-2011,115.1
KARNATAKA,01-09-2011,81.4
KARNATAKA,01-10-2011,104.6
KARNATAKA,01-11-2011,37.8
KARNATAKA,01-12-2011,12.8
KARNATAKA,01-01-2012,7.4
KARNATAKA,01-02-2012,6.1
KARNATAKA,01-03-2012,8.1
KARNATAKA,01-04-2012,8.3
KARNATAKA,01-05-2012,139.1
KARNATAKA,01-06-2012,47.8
KARNATAKA,01-07-2012,50.6
KARNATAKA,01-08-2012,117.7
KARNATAKA,01-09-2012,98.9
KARNATAKA,01-10-2012,252.2
KARNATAKA,01-11-2012,110.8
KARNATAKA,01-12-2012,66
KARNATAKA,01-01-2013,0
KARNATAKA,01-02-2013,0.3
KARNATAKA,01-03-2013,1.9
KARNATAKA,01-04-2013,40.5
KARNATAKA,01-05-2013,181.9
KARNATAKA,01-06-2013,507
KARNATAKA,01-07-2013,1155.4
KARNATAKA,01-08-2013,1121
KARNATAKA,01-09-2013,379.3
KARNATAKA,01-10-2013,226.4
KARNATAKA,01-11-2013,40
KARNATAKA,01-12-2013,30.8
KARNATAKA,01-01-2014,0
KARNATAKA,01-02-2014,6.1
KARNATAKA,01-03-2014,29.2
KARNATAKA,01-04-2014,26.4
KARNATAKA,01-05-2014,93
KARNATAKA,01-06-2014,50.4
KARNATAKA,01-07-2014,136.8
KARNATAKA,01-08-2014,205.2
KARNATAKA,01-09-2014,90.2
KARNATAKA,01-10-2014,80.3
KARNATAKA,01-11-2014,25
KARNATAKA,01-12-2014,14.1
KARNATAKA,01-01-2015,0.4
KARNATAKA,01-02-2015,2.4
KARNATAKA,01-03-2015,17.7
KARNATAKA,01-04-2015,46.7
KARNATAKA,01-05-2015,130.5
KARNATAKA,01-06-2015,106.8
KARNATAKA,01-07-2015,271.6
KARNATAKA,01-08-2015,254.6
KARNATAKA,01-09-2015,161.6
KARNATAKA,01-10-2015,152.9
KARNATAKA,01-11-2015,20.2
KARNATAKA,01-12-2015,18.7
KERALA,01-01-1997,4.6
KERALA,01-02-1997,10.3
KERALA,01-03-1997,17.9
KERALA,01-04-1997,95.7
KERALA,01-05-1997,251
KERALA,01-06-1997,454.4
KERALA,01-07-1997,677.8
KERALA,01-08-1997,733.9
KERALA,01-09-1997,298.8
KERALA,01-10-1997,355.5
KERALA,01-11-1997,99.5
KERALA,01-12-1997,47.2
KERALA,01-01-1998,53.2
KERALA,01-02-1998,16.1
KERALA,01-03-1998,4.4
KERALA,01-04-1998,14.9
KERALA,01-05-1998,57.4
KERALA,01-06-1998,244.1
KERALA,01-07-1998,116.1
KERALA,01-08-1998,466.1
KERALA,01-09-1998,132.2
KERALA,01-10-1998,169.2
KERALA,01-11-1998,59
KERALA,01-12-1998,62.3
KERALA,01-01-1999,126.8
KERALA,01-02-1999,7.6
KERALA,01-03-1999,3.1
KERALA,01-04-1999,138.2
KERALA,01-05-1999,331.9
KERALA,01-06-1999,346.4
KERALA,01-07-1999,328.9
KERALA,01-08-1999,480
KERALA,01-09-1999,523.3
KERALA,01-10-1999,252.1
KERALA,01-11-1999,236.3
KERALA,01-12-1999,129.9
KERALA,01-01-2000,30.8
KERALA,01-02-2000,47.5
KERALA,01-03-2000,97.5
KERALA,01-04-2000,287.1
KERALA,01-05-2000,238.9
KERALA,01-06-2000,637.9
KERALA,01-07-2000,329.3
KERALA,01-08-2000,595.5
KERALA,01-09-2000,374.2
KERALA,01-10-2000,65.2
KERALA,01-11-2000,33.8
KERALA,01-12-2000,29.8
KERALA,01-01-2001,13.4
KERALA,01-02-2001,15.5
KERALA,01-03-2001,37.5
KERALA,01-04-2001,250.9
KERALA,01-05-2001,332.5
KERALA,01-06-2001,558.5
KERALA,01-07-2001,300.1
KERALA,01-08-2001,590.9
KERALA,01-09-2001,279.9
KERALA,01-10-2001,62.6
KERALA,01-11-2001,14
KERALA,01-12-2001,15.2
KERALA,01-01-2002,14.4
KERALA,01-02-2002,14.2
KERALA,01-03-2002,21.6
KERALA,01-04-2002,253.5
KERALA,01-05-2002,198.3
KERALA,01-06-2002,283.9
KERALA,01-07-2002,413.6
KERALA,01-08-2002,334.2
KERALA,01-09-2002,255.9
KERALA,01-10-2002,118.7
KERALA,01-11-2002,3.9
KERALA,01-12-2002,10
KERALA,01-01-2003,15.7
KERALA,01-02-2003,15
KERALA,01-03-2003,64.8
KERALA,01-04-2003,149
KERALA,01-05-2003,304.6
KERALA,01-06-2003,508.2
KERALA,01-07-2003,393.3
KERALA,01-08-2003,626.6
KERALA,01-09-2003,354.9
KERALA,01-10-2003,53.6
